Experiment Name,Crossover,Mutation Rate,Mutation,Selection,Survivor Selection,Generation Number,Generation Log File,Best Fitness,Lowest Fitness,Average Fitness,Standard Deviation Fitness,Median Fitness
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,54,../RESULTS/Combination_Experiment_366/Results_Gen_54_20231226_010700.txt,0.22053392267833596,-0.49517809519270417,0.14591648166920124,0.19977420800879214,0.21243503294311117
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,55,../RESULTS/Combination_Experiment_366/Results_Gen_55_20231226_010711.txt,0.22368107457996736,-0.4951420907615455,0.19748059086106357,0.1007255828462001,0.21406141136562296
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,56,../RESULTS/Combination_Experiment_366/Results_Gen_56_20231226_010723.txt,0.23017654226381892,-0.43100016210693387,0.19009869768578247,0.11656524776518667,0.21793688841543118
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,57,../RESULTS/Combination_Experiment_366/Results_Gen_57_20231226_010734.txt,0.23017654226381892,-0.8462366620935908,0.11639860362104766,0.2648886583491864,0.21887679022572953
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,58,../RESULTS/Combination_Experiment_366/Results_Gen_58_20231226_010746.txt,0.23017654226381892,-0.49418783060824134,0.12091814092542484,0.2434463253983511,0.22009306932464745
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,59,../RESULTS/Combination_Experiment_366/Results_Gen_59_20231226_010757.txt,0.23380394953717681,-0.5005656170170941,0.16527270945442174,0.17700008015723656,0.2238030618646651
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,60,../RESULTS/Combination_Experiment_366/Results_Gen_60_20231226_010808.txt,0.23380394953717681,-2.4954290200749507,0.11234427851891429,0.4221998842217788,0.2249243461010339
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,61,../RESULTS/Combination_Experiment_366/Results_Gen_61_20231226_010819.txt,0.23380394953717681,-0.396976148433381,0.18711219297731566,0.1301715301454597,0.22731249840434706
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,62,../RESULTS/Combination_Experiment_366/Results_Gen_62_20231226_010830.txt,0.23745595934325547,-0.9010929761503594,0.18198722039509874,0.1860695151406243,0.22978135081268067
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,63,../RESULTS/Combination_Experiment_366/Results_Gen_63_20231226_010842.txt,0.23745595934325547,-0.7778717738409525,0.20727405134774002,0.14276281562921653,0.23103961509730672
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,64,../RESULTS/Combination_Experiment_366/Results_Gen_64_20231226_010853.txt,0.24117445489517647,-0.6019443750913208,0.18083297610251448,0.18502132126659057,0.23233788462590563
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,65,../RESULTS/Combination_Experiment_366/Results_Gen_65_20231226_010904.txt,0.24287249011781153,-0.5283823448231856,0.2069111717191958,0.1308028362534742,0.2335622418738321
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,66,../RESULTS/Combination_Experiment_366/Results_Gen_66_20231226_010915.txt,0.24287249011781153,-0.4944370589417666,0.19738474661047856,0.1554061417560705,0.2359453097602188
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,67,../RESULTS/Combination_Experiment_366/Results_Gen_67_20231226_010926.txt,0.24524969644460087,-0.9057442162908323,0.1772657223591927,0.20734003623871725,0.23758987803772924
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,68,../RESULTS/Combination_Experiment_366/Results_Gen_68_20231226_010937.txt,0.251321429422992,-0.39429401287498245,0.21387336856669348,0.11316040796863437,0.23983335293956717
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,69,../RESULTS/Combination_Experiment_366/Results_Gen_69_20231226_010948.txt,0.2549636541823433,-0.47514605364347273,0.16650616558581993,0.20819135643053505,0.24124798597301583
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,70,../RESULTS/Combination_Experiment_366/Results_Gen_70_20231226_010959.txt,0.2549636541823433,-0.47524701909414446,0.22990045715649393,0.10184467396106238,0.24435861362280237
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,71,../RESULTS/Combination_Experiment_366/Results_Gen_71_20231226_011010.txt,0.2601579852420585,-0.38597666473496256,0.2247386057424171,0.11032753378495998,0.24577562704840256
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,72,../RESULTS/Combination_Experiment_366/Results_Gen_72_20231226_011021.txt,0.2601579852420585,-1.1115809879498526,0.2062951329584277,0.20718391444971962,0.2495802915044839
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,73,../RESULTS/Combination_Experiment_366/Results_Gen_73_20231226_011032.txt,0.2601579852420585,-1.5569190145739138,0.1841771127197082,0.28263736760444863,0.2531611485394448
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,74,../RESULTS/Combination_Experiment_366/Results_Gen_74_20231226_011044.txt,0.2605785878548531,-0.48070223887544705,0.17964211568359678,0.2007909372083111,0.2548540658979372
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,75,../RESULTS/Combination_Experiment_366/Results_Gen_75_20231226_011055.txt,0.2624032973704376,-0.46978330142858277,0.20116537861092496,0.1579202842090019,0.2556171175435721
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,76,../RESULTS/Combination_Experiment_366/Results_Gen_76_20231226_011106.txt,0.263004969070264,-0.4597918885253297,0.24213504811554176,0.10173405502591112,0.25770141514322714
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,77,../RESULTS/Combination_Experiment_366/Results_Gen_77_20231226_011118.txt,0.2645424717170354,-0.4464594779197179,0.24062773655133782,0.10532683524850212,0.26005558798127565
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,78,../RESULTS/Combination_Experiment_366/Results_Gen_78_20231226_011129.txt,0.26802616396927065,-0.4540968395239765,0.22193574906228086,0.14679478552163897,0.26129726652357577
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,79,../RESULTS/Combination_Experiment_366/Results_Gen_79_20231226_011140.txt,0.26802616396927065,-0.008198008463192881,0.25652454240636063,0.03843438167230364,0.2629500636075278
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,80,../RESULTS/Combination_Experiment_366/Results_Gen_80_20231226_011151.txt,0.26819550379179663,-0.4530221116539098,0.21841417372469166,0.15853676339982367,0.26405447964138207
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,81,../RESULTS/Combination_Experiment_366/Results_Gen_81_20231226_011202.txt,0.2683174623629365,-0.45396912457470506,0.2453735040120249,0.10779159107316935,0.265139055957445
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,82,../RESULTS/Combination_Experiment_366/Results_Gen_82_20231226_011213.txt,0.2696156051791527,-0.46561160689243486,0.19858903633781458,0.19170256760000665,0.2664175972865269
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,83,../RESULTS/Combination_Experiment_366/Results_Gen_83_20231226_011224.txt,0.272346767638131,-0.7617399960465736,0.21906662278694758,0.19592580580733285,0.26790662662672665
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,84,../RESULTS/Combination_Experiment_366/Results_Gen_84_20231226_011235.txt,0.272346767638131,-0.3707505996623937,0.25622215367995654,0.08957828727789943,0.26923270079588624
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,85,../RESULTS/Combination_Experiment_366/Results_Gen_85_20231226_011246.txt,0.273365352063852,-0.18819183271635648,0.2548666104910476,0.0739428780131369,0.26984815880298707
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,86,../RESULTS/Combination_Experiment_366/Results_Gen_86_20231226_011257.txt,0.2748786228484087,-0.8399777982997539,0.18682510030305294,0.2307518739861358,0.2702721926999436
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,87,../RESULTS/Combination_Experiment_366/Results_Gen_87_20231226_011308.txt,0.2764059693688509,-1.096583999686126,0.22485002494247744,0.21066146864789817,0.2713903700048289
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,88,../RESULTS/Combination_Experiment_366/Results_Gen_88_20231226_011319.txt,0.2774603032467216,-0.44655952353489,0.22586779461216738,0.1666216590416872,0.2723028983397336
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,89,../RESULTS/Combination_Experiment_366/Results_Gen_89_20231226_011330.txt,0.2780443272756654,-0.42588006541418255,0.24601066614584055,0.11809512999106764,0.2735670781417279
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,90,../RESULTS/Combination_Experiment_366/Results_Gen_90_20231226_011340.txt,0.2780443272756654,-0.44920144566807585,0.2602858410384541,0.10242085893357467,0.27499294852674133
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,91,../RESULTS/Combination_Experiment_366/Results_Gen_91_20231226_011352.txt,0.2791126441261057,-0.45062446572523845,0.23542956160766848,0.15926539159602485,0.27646398615736595
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,92,../RESULTS/Combination_Experiment_366/Results_Gen_92_20231226_011403.txt,0.28141747452292276,-0.4454949826555355,0.22213239612191935,0.17403565216211211,0.27702453528044324
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,93,../RESULTS/Combination_Experiment_366/Results_Gen_93_20231226_011413.txt,0.28141747452292276,-0.18749356794435335,0.2593376296115091,0.08985134027394125,0.2779806681864794
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,94,../RESULTS/Combination_Experiment_366/Results_Gen_94_20231226_011424.txt,0.28141747452292276,-0.3600846820540683,0.25439805523774606,0.1039424360973385,0.2783413412743046
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,95,../RESULTS/Combination_Experiment_366/Results_Gen_95_20231226_011435.txt,0.28141747452292276,-0.8641168793435451,0.19873600075307934,0.2361579950793488,0.27878541522321854
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,96,../RESULTS/Combination_Experiment_366/Results_Gen_96_20231226_011446.txt,0.28141747452292276,-1.0669577313059233,0.21293006634369246,0.24149168008034042,0.2792282124323149
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,97,../RESULTS/Combination_Experiment_366/Results_Gen_97_20231226_011457.txt,0.28191278630070765,-0.4007944073269661,0.23036732331699042,0.13890421638558315,0.2799320432532935
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,98,../RESULTS/Combination_Experiment_366/Results_Gen_98_20231226_011508.txt,0.28323826089018006,-0.6956355629710795,0.23132606689661314,0.17418244964305243,0.28053966957607057
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,99,../RESULTS/Combination_Experiment_366/Results_Gen_99_20231226_011519.txt,0.28470011555251135,-0.35827505954372074,0.26628928310098904,0.09143074114073607,0.2809529909786787
Combination_Experiment_366,Blend Crossover,0.05,Creep Mutation,Ternary Tournament Selection,Steady State Selection,100,../RESULTS/Combination_Experiment_366/Results_Gen_100_20231226_011530.txt,0.28470011555251135,-0.43845602980280346,0.21569098411593074,0.1898678977086017,0.28169107989792336
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,1,../RESULTS/Combination_Experiment_367/Results_Gen_1_20231226_011543.txt,-0.48708768573416805,-2.3867010255916585,-1.6911253187214563,0.5100468039748375,-1.6756907865369421
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,2,../RESULTS/Combination_Experiment_367/Results_Gen_2_20231226_011553.txt,-0.48708768573416805,-2.1949698679681875,-1.4981243087718166,0.40860309381420834,-1.5095821512507133
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,3,../RESULTS/Combination_Experiment_367/Results_Gen_3_20231226_011604.txt,-0.48708768573416805,-1.6912235824940605,-1.2513477757581792,0.3047543745716459,-1.2955553957383585
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,4,../RESULTS/Combination_Experiment_367/Results_Gen_4_20231226_011614.txt,-0.44100029257010276,-1.4144236361544773,-1.018063760132492,0.24717154196415872,-1.0627191683514063
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,5,../RESULTS/Combination_Experiment_367/Results_Gen_5_20231226_011625.txt,-0.44100029257010276,-1.1007904084672329,-0.8458602150298908,0.1875950163760565,-0.8688408269190545
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,6,../RESULTS/Combination_Experiment_367/Results_Gen_6_20231226_011636.txt,-0.44100029257010276,-0.9319324395391356,-0.7235136797252251,0.1273681067731606,-0.7351133844143415
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,7,../RESULTS/Combination_Experiment_367/Results_Gen_7_20231226_011647.txt,-0.44100029257010276,-0.8059833614523972,-0.6576954009809491,0.09346485787382525,-0.6609358991792562
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,8,../RESULTS/Combination_Experiment_367/Results_Gen_8_20231226_011657.txt,-0.3262162784239377,-0.7101094123355696,-0.5920145651455067,0.09179014483158894,-0.6161214168638154
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,9,../RESULTS/Combination_Experiment_367/Results_Gen_9_20231226_011708.txt,-0.3262162784239377,-0.642432461135113,-0.5453356838054416,0.07961346875150657,-0.5571698209587674
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,10,../RESULTS/Combination_Experiment_367/Results_Gen_10_20231226_011719.txt,-0.3262162784239377,-0.5890901732304201,-0.49200941161422734,0.06825852966194366,-0.49947585882423096
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,11,../RESULTS/Combination_Experiment_367/Results_Gen_11_20231226_011730.txt,-0.13725282155035048,-0.528973104121268,-0.4452230937271137,0.06816981769169801,-0.4589005981844925
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,12,../RESULTS/Combination_Experiment_367/Results_Gen_12_20231226_011741.txt,-0.13725282155035048,-0.4728646225317329,-0.3881755036561072,0.07744153425308195,-0.40889796491271685
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,13,../RESULTS/Combination_Experiment_367/Results_Gen_13_20231226_011752.txt,-0.09597520811793506,-0.41184889858596635,-0.3177031763602533,0.07313197723406131,-0.33770498675927024
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,14,../RESULTS/Combination_Experiment_367/Results_Gen_14_20231226_011804.txt,-0.09597520811793506,-0.34965198995058494,-0.27771330764862284,0.06251831682799454,-0.29537339990650346
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,15,../RESULTS/Combination_Experiment_367/Results_Gen_15_20231226_011815.txt,-0.08147420779031285,-0.3219110153024259,-0.24739850378903994,0.06096188293125123,-0.262507467335662
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,16,../RESULTS/Combination_Experiment_367/Results_Gen_16_20231226_011826.txt,-0.05515830284169945,-0.27442392046238506,-0.19374570668713756,0.05558033763968285,-0.20865556418742393
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,17,../RESULTS/Combination_Experiment_367/Results_Gen_17_20231226_011837.txt,-0.004033067136475494,-0.2094025893147837,-0.13906157977556552,0.04995050887828769,-0.14397940161039904
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,18,../RESULTS/Combination_Experiment_367/Results_Gen_18_20231226_011848.txt,0.0036023955647743145,-0.15586992219267443,-0.1023721359076107,0.04127562709576562,-0.1100833993638619
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,19,../RESULTS/Combination_Experiment_367/Results_Gen_19_20231226_011859.txt,0.0036023955647743145,-0.13725282155035048,-0.07936230939370925,0.03952959958564783,-0.08327929495995287
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,20,../RESULTS/Combination_Experiment_367/Results_Gen_20_20231226_011910.txt,0.05087494369500871,-0.09186493038456396,-0.04937161472068307,0.03408386977656533,-0.05998189533055247
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,21,../RESULTS/Combination_Experiment_367/Results_Gen_21_20231226_011921.txt,0.11221196981202769,-0.06817338264353787,-0.01732011365410019,0.039907218569116346,-0.022247355046631095
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,22,../RESULTS/Combination_Experiment_367/Results_Gen_22_20231226_011932.txt,0.11221196981202769,-0.03831029546336683,0.006973037536733502,0.031069450413540464,0.0009883930502974812
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,23,../RESULTS/Combination_Experiment_367/Results_Gen_23_20231226_011943.txt,0.11449760015467703,-0.0006460973720194085,0.03217206019692586,0.029853826542265247,0.025296461331241988
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,24,../RESULTS/Combination_Experiment_367/Results_Gen_24_20231226_011954.txt,0.11449760015467703,0.023877095176870766,0.0633801524548075,0.027487145838316622,0.05937154098377083
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,25,../RESULTS/Combination_Experiment_367/Results_Gen_25_20231226_012005.txt,0.13955829478946974,0.05706361450037608,0.0917273240163226,0.022980050618269073,0.08629798940787099
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,26,../RESULTS/Combination_Experiment_367/Results_Gen_26_20231226_012016.txt,0.14561551074796347,0.08730863368800389,0.11297084935466693,0.014151326704227142,0.11239228848436514
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,27,../RESULTS/Combination_Experiment_367/Results_Gen_27_20231226_012028.txt,0.15153294584045984,0.10775298949436278,0.12142008444445597,0.01088269343730777,0.11822679501169867
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,28,../RESULTS/Combination_Experiment_367/Results_Gen_28_20231226_012039.txt,0.15153294584045984,0.11817926540908925,0.13054671414631658,0.009452745075663646,0.1278071009648841
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,29,../RESULTS/Combination_Experiment_367/Results_Gen_29_20231226_012050.txt,0.16856792046336544,0.1256785657941615,0.13877424721083426,0.010342213376600299,0.13736803015707055
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,30,../RESULTS/Combination_Experiment_367/Results_Gen_30_20231226_012102.txt,0.16856792046336544,0.1366668940543382,0.14777843999701534,0.008894668448006847,0.14609212842151614
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,31,../RESULTS/Combination_Experiment_367/Results_Gen_31_20231226_012113.txt,0.17918127965978084,0.14473923550455112,0.15582064339989976,0.007846334449449209,0.1547225839763728
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,32,../RESULTS/Combination_Experiment_367/Results_Gen_32_20231226_012124.txt,0.19514641774932234,0.15337126691519773,0.1644060122697655,0.008773552583481115,0.16240741334781694
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,33,../RESULTS/Combination_Experiment_367/Results_Gen_33_20231226_012135.txt,0.19605549170386846,0.16064207593328125,0.1699484611287994,0.00840581623891716,0.16769414877017358
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,34,../RESULTS/Combination_Experiment_367/Results_Gen_34_20231226_012146.txt,0.20724814415032444,0.16688313174098204,0.1771718641692588,0.009693327813716249,0.17462003966086725
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,35,../RESULTS/Combination_Experiment_367/Results_Gen_35_20231226_012157.txt,0.20724814415032444,0.17188288511425998,0.18409172387285863,0.008925259697382538,0.18190445323094154
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,36,../RESULTS/Combination_Experiment_367/Results_Gen_36_20231226_012209.txt,0.2202329996031845,0.18283609578541143,0.1940952660012287,0.009022089044427648,0.19181072271728172
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,37,../RESULTS/Combination_Experiment_367/Results_Gen_37_20231226_012220.txt,0.22066633577237696,0.19033889613631808,0.2010310505403973,0.008654028811680852,0.19910209058800526
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,38,../RESULTS/Combination_Experiment_367/Results_Gen_38_20231226_012231.txt,0.22541191283064801,0.19908209267830054,0.2088428541796868,0.007035352792262847,0.20724814415032444
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,39,../RESULTS/Combination_Experiment_367/Results_Gen_39_20231226_012242.txt,0.2270791387495283,0.20434846398016024,0.21418269497369097,0.005549624902095311,0.2137037940151692
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,40,../RESULTS/Combination_Experiment_367/Results_Gen_40_20231226_012253.txt,0.23161469753110198,0.21268416743707905,0.2186430756988993,0.003940360523721282,0.21780776246788555
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,41,../RESULTS/Combination_Experiment_367/Results_Gen_41_20231226_012304.txt,0.2334636183655666,0.2176373271261442,0.2218978824831175,0.0037639956397279924,0.2206538773468525
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,42,../RESULTS/Combination_Experiment_367/Results_Gen_42_20231226_012315.txt,0.24532436534268134,0.22064141892132805,0.22644905230114176,0.004994348387835551,0.22497623416036508
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,43,../RESULTS/Combination_Experiment_367/Results_Gen_43_20231226_012326.txt,0.24532436534268134,0.22489855649757434,0.23023411446433334,0.004493311651067445,0.22864636869768243
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,44,../RESULTS/Combination_Experiment_367/Results_Gen_44_20231226_012338.txt,0.2468748237937277,0.22855662903803195,0.23327685685448807,0.004103793283201531,0.23267095274765726
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,45,../RESULTS/Combination_Experiment_367/Results_Gen_45_20231226_012348.txt,0.2468748237937277,0.23072350159205549,0.23528556260795683,0.003675463998297016,0.23413068600673997
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,46,../RESULTS/Combination_Experiment_367/Results_Gen_46_20231226_012359.txt,0.24775535364696183,0.2334636183655666,0.23827368560280818,0.0038172397964926857,0.23781153589945098
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,47,../RESULTS/Combination_Experiment_367/Results_Gen_47_20231226_012409.txt,0.2499498768111205,0.2348437181525523,0.24006741721083225,0.0035351619012835424,0.23903242561683596
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,48,../RESULTS/Combination_Experiment_367/Results_Gen_48_20231226_012421.txt,0.2564004531205644,0.23850053962637016,0.24275427422350704,0.0038220186275697986,0.2414310308476994
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,49,../RESULTS/Combination_Experiment_367/Results_Gen_49_20231226_012431.txt,0.2564004531205644,0.2405230116575987,0.24478010256552604,0.0040208903917066975,0.24370908849796385
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,50,../RESULTS/Combination_Experiment_367/Results_Gen_50_20231226_012442.txt,0.2564004531205644,0.24233947104173686,0.24713928174904623,0.0035429867426578225,0.24662283740797186
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,51,../RESULTS/Combination_Experiment_367/Results_Gen_51_20231226_012453.txt,0.2564004531205644,0.2446444603290151,0.24841082468290937,0.002915556741073295,0.24733368357227883
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,52,../RESULTS/Combination_Experiment_367/Results_Gen_52_20231226_012504.txt,0.2564004531205644,0.24629807344497193,0.24983682354160006,0.0027203013476006367,0.24979962234049574
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,53,../RESULTS/Combination_Experiment_367/Results_Gen_53_20231226_012515.txt,0.25868180266637086,0.2487008825561538,0.2519978806160717,0.0025773821340886634,0.25116280850404216
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,54,../RESULTS/Combination_Experiment_367/Results_Gen_54_20231226_012525.txt,0.25868180266637086,0.2505864320382786,0.2535158387298414,0.0021737707324386364,0.2529696970012918
Combination_Experiment_367,Blend Crossover,0.05,Creep Mutation,Rank Selection,Truncation Survivor Selection,55,../RESULTS/Combination_Experiment_367/Results_Gen_55_20231226_012536.txt,0.25868180266637086,0.25215909712472884,0.25460298486855276,0.001882401287023952,0.25434294114326206
